date,state,district,pincode,age_0_5,age_5_17,age_18_greater,total_enrolments,total_enrolments_growth_rate_1m,total_enrolments_ma_3m,total_enrolments_ma_6m,total_enrolments_ma_12m,total_enrolments_volatility_6m,total_enrolments_seasonal_index,rolling_mean,rolling_std,zscore,anomaly_zscore,anomaly_severity_zscore
,Jammu and Kashmir,Udhampur,182101,9,2,0,11,175.0,5.333333333333333,3.333333333333333,2.583333333333333,132.05112646244245,425.8064516129032,2.583333333333333,2.9682665076785213,2.8355495185131923,0,2.8355495185131923
2025-03-09,Tamil Nadu,Thanjavur,614901,1,0,0,1,-50.0,1.3333333333333333,2.1666666666666665,1.9166666666666667,260.1020208004733,52.17391304347826,1.9166666666666667,1.7298624923456176,-0.5299072444906918,0,0.5299072444906918
,Gujarat,Banaskantha,385550,11,5,0,16,45.45454545454546,11.666666666666666,6.833333333333333,7.666666666666667,134.8792667171024,208.69565217391303,7.666666666666667,7.535773270732095,1.105836525854467,0,1.105836525854467
,Uttar Pradesh,Maharajganj,273151,6,9,0,15,15.384615384615374,11.0,13.333333333333334,15.0,76.2615460052419,100.0,15.0,8.506681865667398,0.0,0,0.0
2025-12-09,Uttar Pradesh,Ballia,277501,0,5,0,5,25.0,3.333333333333333,4.333333333333333,4.583333333333333,237.39759548739164,109.09090909090912,4.583333333333333,3.91868097783688,0.1063282949092395,0,0.1063282949092395
,Uttar Pradesh,Sitapur,261201,0,4,1,5,25.0,4.0,4.666666666666667,3.75,37.83614771713504,133.33333333333331,3.75,1.4847711793009652,0.8418805654542026,0,0.8418805654542026
2025-04-09,Tamil Nadu,Sivaganga,630702,2,0,0,2,100.0,1.6666666666666667,2.1666666666666665,2.75,98.01738318995982,72.72727272727273,2.75,1.9128750375000525,-0.3920799766304543,0,0.3920799766304543
,Madhya Pradesh,Indore,452003,8,1,3,12,-73.33333333333334,21.33333333333333,24.666666666666668,20.166666666666668,251.10221896685044,59.50413223140496,20.166666666666668,16.380883167078824,-0.4985486181282016,0,0.4985486181282016
2025-12-09,Telangana,Medak,502256,2,0,0,2,-60.0,3.0,2.333333333333333,2.333333333333333,112.3569048793781,85.71428571428571,2.333333333333333,1.3706888336846903,-0.243186728556959,0,0.243186728556959
2025-01-09,Uttar Pradesh,Kannauj,209721,13,13,0,26,766.6666666666666,10.0,10.833333333333334,116.7,365.0298426735005,22.279348757497857,116.7,240.87989169339608,-0.3765362038415705,0,0.3765362038415705
2025-09-11,Chandigarh,Chandigarh,160101,4,1,0,5,25.0,4.333333333333333,2.6666666666666665,3.583333333333333,129.5737313341396,139.53488372093022,3.583333333333333,3.260182184907462,0.434536043177255,0,0.434536043177255
,Delhi,West Delhi,110063,3,2,0,5,66.66666666666667,11.333333333333334,11.333333333333334,10.75,439.3035287795616,46.51162790697674,10.75,12.807135795040669,-0.4489684572741537,0,0.4489684572741537
,Punjab,Amritsar,143108,9,0,0,9,800.0,3.6666666666666665,2.6666666666666665,2.5,330.0533065812008,360.0,2.5,2.540579747759128,2.558471154362781,0,2.558471154362781
,Maharashtra,Kolhapur,416216,0,1,0,1,0.0,1.6666666666666667,1.5,1.9166666666666667,65.3339002242974,52.17391304347826,1.9166666666666667,0.7929614610987452,-1.156004057746404,0,1.156004057746404
2025-05-09,West Bengal,South Dinajpur,733132,4,0,0,4,300.0,2.333333333333333,2.6666666666666665,2.0,169.12766381247826,200.0,2.0,1.348399724926484,1.4832396974191329,0,1.4832396974191329
,Punjab,Gurdaspur,143530,1,0,0,1,-75.0,2.6666666666666665,2.833333333333333,4.25,58.61045286623567,23.52941176470588,4.25,4.30908131951314,-0.7542210877485134,0,0.7542210877485134
,Assam,Kamrup,781121,3,0,0,3,-50.0,4.333333333333333,3.1666666666666665,4.666666666666667,94.08428057785396,64.28571428571428,4.666666666666667,5.773502691898093,-0.2886751345947211,0,0.2886751345947211
,Jharkhand,Pashchimi Singhbhum,833201,5,2,0,7,0.0,6.333333333333333,6.333333333333333,5.833333333333333,177.2008780214697,120.0,5.833333333333333,4.086192567289226,0.285514362687178,0,0.285514362687178
,Karnataka,Dharwad,581207,0,1,0,1,-66.66666666666667,2.333333333333333,3.6666666666666665,4.916666666666667,105.49730361463658,20.338983050847457,4.916666666666667,4.122186827695249,-0.9501429290764364,0,0.9501429290764364
,Bihar,West Champaran,845452,2,8,1,11,37.5,10.666666666666666,11.166666666666666,11.666666666666666,48.91047448614847,94.28571428571428,11.666666666666666,4.5593726309553535,-0.1462189473482397,0,0.1462189473482397
2025-11-09,Karnataka,Raichur,584102,2,2,0,4,0.0,3.6666666666666665,3.5,4.25,50.673245186958006,94.11764705882352,4.25,2.5980762113537748,-0.0962250448649206,0,0.0962250448649206
,Uttar Pradesh,Sitapur,261125,1,0,1,2,-33.333333333333336,2.0,6.5,5.333333333333333,225.1588373962079,37.5,5.333333333333333,4.811602139812873,-0.69276994158602,0,0.69276994158602
2025-08-09,Maharashtra,Solapur,413228,1,0,0,1,0.0,2.333333333333333,2.1666666666666665,3.4166666666666665,206.1653866842508,29.268292682926838,3.4166666666666665,2.7455197664310647,-0.880221915068607,0,0.880221915068607
,Uttar Pradesh,Varanasi,221107,3,0,2,5,-44.44444444444444,7.333333333333333,5.666666666666667,7.166666666666667,48.832169328403545,69.76744186046511,7.166666666666667,6.89971453077169,-0.314022653691491,0,0.314022653691491
,Uttar Pradesh,Hardoi,241121,4,4,0,8,0.0,15.0,13.833333333333334,11.25,134.39441322959863,71.11111111111111,11.25,7.32523657701082,-0.4436716774717759,0,0.4436716774717759
2025-01-09,Karnataka,Davanagere,577213,1,0,0,1,0.0,1.3333333333333333,1.3333333333333333,1.25,68.31300510639731,80.0,1.25,0.4629100498862757,-0.5400617248673217,0,0.5400617248673217
2025-09-11,Bihar,Supaul,852130,6,6,0,12,100.0,7.666666666666667,7.833333333333333,8.666666666666666,48.46491242770812,138.46153846153848,8.666666666666666,4.978742691471287,0.669513075870223,0,0.669513075870223
,Chhattisgarh,Koriya,497449,5,0,0,5,25.0,5.0,5.166666666666667,3.9166666666666665,214.9965307405043,127.65957446808513,3.9166666666666665,2.6784776318353707,0.4044586075527545,0,0.4044586075527545
2025-02-09,Jharkhand,Deoghar,814116,2,0,0,2,-77.77777777777779,4.0,3.0,6.25,338.3404791558216,32.0,6.25,10.592664700373176,-0.4012210449605068,0,0.4012210449605068
2025-09-09,Maharashtra,Pune,413106,6,0,0,6,500.0,2.6666666666666665,2.1666666666666665,3.1666666666666665,213.35069373807585,189.47368421052636,3.1666666666666665,2.367712103719056,1.196654495655493,0,1.196654495655493
2025-10-11,Gujarat,Vadodara,390011,0,1,0,1,-50.0,2.0,2.1666666666666665,1.9166666666666667,139.68383612313184,52.17391304347826,1.9166666666666667,1.3789543689047123,-0.6647548949678187,0,0.6647548949678187
2025-09-09,Tamil Nadu,Chennai,600018,0,1,0,1,-50.0,4.0,3.333333333333333,3.0,376.2660384451973,33.33333333333333,3.0,2.954195783504145,-0.6770032003862935,0,0.6770032003862935
2025-12-09,Uttarakhand,Garhwal,246001,1,0,0,1,0.0,1.0,1.1666666666666667,1.0833333333333333,49.15960401250875,92.3076923076923,1.0833333333333333,0.2886751345948128,-0.2886751345948126,0,0.2886751345948126
2025-09-09,Uttar Pradesh,Agra,283104,7,2,0,9,-35.71428571428571,9.666666666666666,8.0,11.75,80.13310921675222,76.59574468085107,11.75,9.468848446830494,-0.2904260233376644,0,0.2904260233376644
,Uttar Pradesh,Sonbhadra,231208,8,4,0,12,200.0,8.666666666666666,6.5,5.0,133.92220443419265,240.0,5.0,3.3028912953790805,2.119355247868245,0,2.119355247868245
2025-02-09,West Bengal,Hooghly,712250,3,4,0,7,600.0,3.6666666666666665,2.833333333333333,2.0,263.12315803877163,350.0,2.0,1.858640754568748,2.690137934245464,0,2.690137934245464
2025-05-09,Madhya Pradesh,Bhopal,462037,1,0,0,1,0.0,1.3333333333333333,1.1666666666666667,2.083333333333333,49.15960401250573,48.0,2.083333333333333,2.466441431160174,-0.4392292959593008,0,0.4392292959593008
2025-09-11,Karnataka,Gulbarga,585302,2,0,0,2,-33.333333333333336,2.333333333333333,2.5,2.5,211.80441711898047,80.0,2.5,1.7320508075688763,-0.288675134594813,0,0.288675134594813
2025-07-09,Karnataka,Bengaluru,560032,2,0,0,2,100.0,3.333333333333333,2.5,2.4166666666666665,112.1265953902198,82.75862068965519,2.4166666666666665,1.729862492355926,-0.2408669293125153,0,0.2408669293125153
,Meghalaya,West Garo Hills,794105,2,3,0,5,-44.44444444444444,5.333333333333333,6.0,6.25,163.2087267193877,80.0,6.25,3.6711405213091095,-0.3404936402582205,0,0.3404936402582205
2025-06-11,Tamil Nadu,Kancheepuram,601301,0,1,0,1,0.0,1.0,1.6666666666666667,2.083333333333333,21.354590104203435,48.0,2.083333333333333,0.996204919895768,-1.0874603324049852,0,1.0874603324049852
2025-02-11,Telangana,Mancherial,504209,1,0,0,1,-75.0,2.333333333333333,2.1666666666666665,1.8333333333333333,77.89178152815373,54.54545454545456,1.8333333333333333,0.9374368665610922,-0.8889487527734493,0,0.8889487527734493
2025-06-09,Uttar Pradesh,Lucknow,226017,4,7,0,11,1000.0,6.333333333333333,10.833333333333334,9.083333333333334,411.5372551661498,121.10091743119264,9.083333333333334,7.948222595285538,0.24114406003218,0,0.24114406003218
,Karnataka,Bellary,583129,2,1,0,3,200.0,4.666666666666667,3.5,2.6666666666666665,382.0165790468613,112.5,2.6666666666666665,2.674231693686091,0.1246463925023173,0,0.1246463925023173
,Uttar Pradesh,Gonda,271403,0,4,0,4,-50.0,4.666666666666667,7.5,7.166666666666667,136.82018918480316,55.81395348837209,7.166666666666667,3.0401355631686173,-1.0416202175425924,0,1.0416202175425924
2025-07-09,Uttar Pradesh,Bara Banki,225413,0,2,0,2,100.0,1.6666666666666667,3.6666666666666665,3.333333333333333,217.4260197724137,60.0,3.333333333333333,3.025147128903901,-0.4407499128204184,0,0.4407499128204184
2025-08-09,Bihar,Patna,800013,0,2,0,2,-66.66666666666667,5.333333333333333,4.166666666666667,2.833333333333333,296.8421765480395,70.58823529411764,2.833333333333333,2.329000305777091,-0.3578073095423165,0,0.3578073095423165
,Bihar,Araria,854328,3,0,0,3,-90.9090909090909,13.0,13.833333333333334,11.75,425.0229472189555,25.53191489361702,11.75,9.826911102589085,-0.8904120438918643,0,0.8904120438918643
,West Bengal,Hooghly,712122,6,2,0,8,33.33333333333333,5.333333333333333,4.833333333333333,4.083333333333333,103.53978033157524,195.9183673469388,4.083333333333333,2.4664414311578287,1.587982839238982,0,1.587982839238982
2025-09-11,Tamil Nadu,Tiruchirappalli,621712,4,1,0,5,150.0,2.6666666666666665,2.5,2.0,79.87258371699048,250.0,2.0,1.2060453783110985,2.4874685927664597,0,2.4874685927664597
,Haryana,Gurgaon,122006,10,3,0,13,85.71428571428572,9.333333333333334,8.0,6.833333333333333,94.75511350882232,190.2439024390244,6.833333333333333,2.918073253902873,2.1132665735580334,0,2.1132665735580334
,Telangana,K.v. Rangareddy,501510,3,0,0,3,0.0,2.6666666666666665,3.8333333333333335,5.083333333333333,48.561615013042896,59.01639344262295,5.083333333333333,3.028901190901236,-0.687818189510978,0,0.687818189510978
2025-01-09,Uttar Pradesh,Mau,221706,4,13,0,17,1600.0,9.666666666666666,9.666666666666666,9.875,716.5618493639749,172.15189873417722,9.875,6.5342504215425175,1.090408163193419,0,1.090408163193419
,Bihar,Katihar,855114,4,5,0,9,-47.05882352941176,15.666666666666666,17.0,20.75,83.74387024940506,43.373493975903614,20.75,14.296375891685614,-0.8218866158124369,0,0.8218866158124369
,Madhya Pradesh,Damoh,470771,6,0,0,6,-53.84615384615385,9.333333333333334,13.5,10.416666666666666,269.2168177997838,57.60000000000001,10.416666666666666,8.877533782566308,-0.4975105445771562,0,0.4975105445771562
2025-12-11,Puducherry,Puducherry,605004,2,0,0,2,0.0,1.6666666666666667,3.333333333333333,2.333333333333333,123.67819652750562,85.71428571428571,2.333333333333333,2.229281716090852,-0.1495249931524351,0,0.1495249931524351
2025-05-09,Maharashtra,Thane,401201,1,0,0,1,-75.0,2.333333333333333,1.8333333333333333,1.5,67.8540099527497,66.66666666666666,1.5,0.904534033768128,-0.5527707983712773,0,0.5527707983712773
2025-01-09,Telangana,Warangal,506302,0,1,0,1,-80.0,2.6666666666666665,2.5,2.0,110.15981656296086,50.0,2.0,1.2060453783110543,-0.82915619758885,0,0.82915619758885
2025-03-09,Madhya Pradesh,Rajgarh,465669,3,4,0,7,39.99999999999999,6.333333333333333,9.666666666666666,8.916666666666666,167.05815698603485,78.50467289719627,8.916666666666666,6.402532642823793,-0.2993607020207762,0,0.2993607020207762
,Gujarat,Ahmedabad,382421,3,0,0,3,-72.72727272727273,5.333333333333333,6.833333333333333,7.833333333333333,201.2607266940448,38.297872340425535,7.833333333333333,4.764133677487836,-1.0145251289174544,0,1.0145251289174544
2025-02-11,Odisha,Nayagarh,752068,2,1,0,3,0.0,3.0,3.5,3.25,96.9540356767762,92.3076923076923,3.25,1.8647446815241844,-0.1340666110899738,0,0.1340666110899738
2025-12-09,Telangana,K.v. Rangareddy,500058,3,1,0,4,-60.0,5.0,6.333333333333333,6.0,384.07637801145086,66.66666666666666,6.0,3.464101615137824,-0.5773502691896142,0,0.5773502691896142
2025-10-11,Telangana,K.v. Rangareddy,501511,1,2,0,3,-25.0,2.6666666666666665,3.5,3.0,239.5452868341276,100.0,3.0,1.858640754569289,0.0,0,0.0
2025-12-11,Uttar Pradesh,Maharajganj,273151,1,4,0,5,-68.75,7.666666666666667,8.333333333333334,6.416666666666667,296.5332584713379,77.92207792207792,6.416666666666667,4.581749037481585,-0.3091977878049285,0,0.3091977878049285
,Haryana,Panipat,132140,2,0,0,2,-50.0,3.0,4.166666666666667,4.75,41.56272373632943,42.10526315789473,4.75,7.136653149888012,-0.3853346859155054,0,0.3853346859155054
,Kerala,Palakkad,679306,3,1,0,4,-55.55555555555556,5.666666666666667,4.166666666666667,3.75,88.23398792707027,106.66666666666669,3.75,1.8647446815241857,0.1340666110899737,0,0.1340666110899737
,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533306,1,0,0,1,0.0,1.0,1.0,1.3333333333333333,27.216552697590867,75.0,1.3333333333333333,0.6513389472789295,-0.511766315719159,0,0.511766315719159
2025-05-11,Karnataka,Gulbarga,585316,0,1,0,1,-66.66666666666667,2.333333333333333,1.8333333333333333,1.8333333333333333,101.33369882975003,54.54545454545456,1.8333333333333333,0.8348471099367231,-0.9981867618808616,0,0.9981867618808616
,Tamil Nadu,Dindigul,624402,1,0,0,1,0.0,1.3333333333333333,1.3333333333333333,3.0,58.45225972250093,33.33333333333333,3.0,2.000000000000004,-0.999999999999998,0,0.999999999999998
,Gujarat,Vadodara,391410,1,0,0,1,0.0,1.3333333333333333,1.3333333333333333,1.75,68.31300510639603,57.14285714285714,1.75,1.2154310870135503,-0.6170650134042841,0,0.6170650134042841
2025-09-09,Punjab,Rupnagar,140133,2,0,0,2,0.0,2.333333333333333,3.5,2.6666666666666665,90.433626161626,75.0,2.6666666666666665,1.5569978883230458,-0.4281744192888376,0,0.4281744192888376
,Uttar Pradesh,Banda,210129,6,3,0,9,80.0,9.0,10.333333333333334,8.0,242.7691531347928,112.5,8.0,5.116817192532099,0.1954339899927403,0,0.1954339899927403
2025-03-09,Rajasthan,Jhunjhunun,333701,1,0,0,1,-50.0,3.0,3.0,3.9166666666666665,76.64250827102364,25.531914893617024,3.9166666666666665,3.8247598458972383,-0.7625751116884713,0,0.7625751116884713
,Assam,Sibsagar,785671,2,0,0,2,100.0,2.6666666666666665,2.333333333333333,3.6666666666666665,178.33722737181563,54.54545454545456,3.6666666666666665,4.228331571529185,-0.3941665024306297,0,0.3941665024306297
,Madhya Pradesh,Sidhi,486666,0,2,0,2,-50.0,2.333333333333333,2.0,5.166666666666667,138.91110933361597,38.70967741935484,5.166666666666667,5.407626488804865,-0.585592713036386,0,0.585592713036386
,Maharashtra,Pune,412207,8,0,0,8,166.66666666666666,4.0,3.1666666666666665,3.5,162.21725212154578,228.57142857142856,3.5,2.4679767200981217,1.8233559349867323,0,1.8233559349867323
,Maharashtra,Raigarh,402306,2,0,0,2,-50.0,6.0,6.333333333333333,5.25,58.452259722502994,38.095238095238095,5.25,3.3878123807661726,-0.9593211296031082,0,0.9593211296031082
,Bihar,Kishanganj,855107,11,5,0,16,128.57142857142856,11.333333333333334,15.666666666666666,18.0,81.67604734876437,88.88888888888889,18.0,12.387677161378765,-0.1614507686909559,0,0.1614507686909559
2025-10-11,Telangana,Vikarabad,501121,2,0,0,2,100.0,2.6666666666666665,3.0,2.25,171.6512938100576,88.88888888888889,2.25,1.7122552910761235,-0.1460062651305222,0,0.1460062651305222
2025-12-09,Uttar Pradesh,Kushinagar,274203,0,7,0,7,75.0,8.333333333333334,9.0,8.833333333333334,80.22034713218395,79.24528301886792,8.833333333333334,4.130448651249119,-0.4438581587932105,0,0.4438581587932105
,Kerala,Malappuram,673645,0,1,0,1,-66.66666666666667,1.6666666666666667,2.333333333333333,2.6666666666666665,105.90220855949062,37.5,2.6666666666666665,1.0730867399779034,-1.5531518604926438,0,1.5531518604926438
,Haryana,Rohtak,124001,39,3,0,42,1300.0,16.0,13.166666666666666,14.0,530.315465622999,300.0,14.0,14.90576459567978,1.878467878669934,0,1.878467878669934
,Bihar,Saharsa,852217,4,8,0,12,-7.692307692307687,12.0,9.666666666666666,9.25,35.44203073825065,129.72972972972974,9.25,3.621275516123498,0.759400931455174,0,0.759400931455174
,Tamil Nadu,Pudukkottai,622412,3,0,0,3,50.0,2.333333333333333,3.6666666666666665,3.583333333333333,90.85468034332374,83.72093023255813,3.583333333333333,2.2746961169005453,-0.2564445109829315,0,0.2564445109829315
,Uttar Pradesh,Chitrakoot,210202,1,1,0,2,-71.42857142857143,4.0,12.5,10.833333333333334,106.16964254016432,18.46153846153846,10.833333333333334,8.726483550177303,-1.0122443115307151,0,1.0122443115307151
,Uttar Pradesh,Ghaziabad,201010,5,9,1,15,150.0,34.333333333333336,37.833333333333336,28.5,1248.944157025979,52.63157894736842,28.5,29.175020448688752,-0.462724611410058,0,0.462724611410058
,Uttar Pradesh,Ayodhya,224141,4,0,0,4,300.0,2.0,1.8333333333333333,1.6666666666666667,143.6301835605231,240.0,1.6666666666666667,0.9847319278368564,2.3695112013468744,0,2.3695112013468744
2025-07-09,Delhi,South Delhi,110014,1,0,0,1,-88.88888888888889,10.666666666666666,6.666666666666667,5.166666666666667,865.9927488988932,19.35483870967742,5.166666666666667,5.781370289494121,-0.7207057251181981,0,0.7207057251181981
,Tamil Nadu,Namakkal,637409,2,0,0,2,100.0,1.3333333333333333,1.3333333333333333,2.1666666666666665,74.9444238530618,92.3076923076923,2.1666666666666665,1.337115846843059,-0.1246463925023159,0,0.1246463925023159
2025-05-11,Madhya Pradesh,Betul,460665,1,0,0,1,-83.33333333333334,5.666666666666667,15.333333333333334,12.0,532.9452259533448,8.333333333333332,12.0,18.22585575993108,-0.6035381901892982,0,0.6035381901892982
2025-02-11,Maharashtra,Wardha,442305,2,0,0,2,100.0,2.0,3.0,3.0,164.5701471510958,66.66666666666666,3.0,2.335496832484569,-0.4281744192888376,0,0.4281744192888376
,Gujarat,Gir Somnath,362560,8,0,0,8,-20.0,9.333333333333334,8.333333333333334,7.75,32.29375384390817,103.2258064516129,7.75,2.9580398915461794,0.0845154254729553,0,0.0845154254729553
2025-07-11,West Bengal,Murshidabad,742134,6,0,0,6,0.0,4.333333333333333,3.6666666666666665,3.9166666666666665,235.726811435675,153.19148936170214,3.9166666666666665,3.1754264805427157,0.6560798513518943,0,0.6560798513518943
,West Bengal,Uttar Dinajpur,733202,24,23,0,47,840.0,18.0,9.666666666666666,13.75,346.2879116962103,341.8181818181818,13.75,16.89607270129076,1.9679129338417145,0,1.9679129338417145
,Tamil Nadu,Chennai,600083,1,2,0,3,-25.0,4.666666666666667,4.5,3.75,113.62345319363438,80.0,3.75,2.220769727328592,-0.337720741943916,0,0.337720741943916
,Telangana,Komaram Bheem,504313,2,1,0,3,-57.14285714285714,4.0,4.666666666666667,4.5,131.98983883162978,66.66666666666666,4.5,1.8829377433825376,-0.796627506815694,0,0.796627506815694
,Uttar Pradesh,Deoria,274704,1,3,0,4,100.0,2.333333333333333,4.0,3.6666666666666665,87.97417324212488,109.09090909090912,3.6666666666666665,2.806917861067929,0.118754217199114,0,0.118754217199114
2025-09-11,Uttar Pradesh,Bulandshahr,202390,3,2,0,5,-37.5,8.0,5.666666666666667,8.75,123.69473720378232,57.14285714285714,8.75,6.017021310793359,-0.6232319625116225,0,0.6232319625116225
,Rajasthan,Bhilwara,311401,2,0,0,2,-66.66666666666667,7.666666666666667,8.333333333333334,8.416666666666666,70.75501539343811,23.76237623762377,8.416666666666666,4.399552318822672,-1.4584817276099076,0,1.4584817276099076
2025-06-09,Jammu and Kashmir,Kathua,184148,2,1,0,3,-25.0,3.0,2.833333333333333,3.0,149.04013876457242,100.0,3.0,1.954016841836788,0.0,0,0.0
2025-05-09,Odisha,Kalahandi,766012,3,0,0,3,-70.0,4.666666666666667,2.833333333333333,4.416666666666667,380.0609112975133,67.9245283018868,4.416666666666667,4.640892025018338,-0.3052574072031053,0,0.3052574072031053
,Telangana,Mahabubnagar,509210,4,2,0,6,-14.28571428571429,6.0,8.166666666666666,6.833333333333333,155.66253691779073,87.8048780487805,6.833333333333333,5.7656243584215785,-0.1445347947644424,0,0.1445347947644424
2025-08-09,Maharashtra,Ahmadnagar,414503,2,0,0,2,-33.333333333333336,3.0,2.333333333333333,2.0,96.75283515800068,100.0,2.0,1.2060453783110126,0.0,0,0.0
,Andhra Pradesh,Anantapur,515872,1,1,0,2,100.0,2.0,1.8333333333333333,1.6666666666666667,72.77565730583508,120.0,1.6666666666666667,0.6513389472789298,0.5117663157191586,0,0.5117663157191586
2025-10-11,West Bengal,Puruliya,723126,10,1,0,11,37.5,10.666666666666666,6.5,8.666666666666666,157.9600105055465,126.92307692307692,8.666666666666666,7.227892102295407,0.3228234871674859,0,0.3228234871674859
,Andhra Pradesh,Kakinada,533432,2,0,0,2,0.0,1.6666666666666667,2.1666666666666665,2.333333333333333,59.39509893735165,85.71428571428571,2.333333333333333,1.1547005383792506,-0.2886751345948132,0,0.2886751345948132
,Maharashtra,Ratnagiri,415803,2,0,0,2,100.0,2.333333333333333,2.6666666666666665,2.25,172.72462562210458,88.88888888888889,2.25,1.3568010505999353,-0.1842569327975223,0,0.1842569327975223
,West Bengal,Jalpaiguri,735211,4,3,0,7,16.666666666666675,7.333333333333333,4.5,3.4166666666666665,154.5842692394526,204.8780487804878,3.4166666666666665,2.7122058561355704,1.3211878166353386,0,1.3211878166353386
,Gujarat,Jamnagar,361006,8,3,0,11,175.0,5.333333333333333,4.333333333333333,3.5,137.84216685384422,314.2857142857143,3.5,2.7797972457151965,2.6980385031895997,0,2.6980385031895997
2025-05-11,West Bengal,Howrah,712408,2,0,0,2,-60.0,11.666666666666666,12.833333333333334,12.083333333333334,678.5602751753228,16.551724137931036,12.083333333333334,12.228568141359862,-0.8245718727468309,0,0.8245718727468309
,Gujarat,Vadodara,391156,5,0,0,5,66.66666666666667,5.666666666666667,8.333333333333334,6.916666666666667,99.40796972297856,72.28915662650603,6.916666666666667,4.231018216874201,-0.4530036431945843,0,0.4530036431945843
,Maharashtra,Osmanabad,413507,1,1,0,2,-33.333333333333336,2.0,2.833333333333333,3.083333333333333,167.93652043888304,64.86486486486486,3.083333333333333,2.3532698077107104,-0.4603523700443059,0,0.4603523700443059
,Madhya Pradesh,Ujjain,456661,5,1,0,6,20.0,8.333333333333334,10.333333333333334,11.333333333333334,45.53169240080622,52.94117647058824,11.333333333333334,5.581354239923776,-0.9555625936056285,0,0.9555625936056285
2025-06-09,Karnataka,Bengaluru,562125,1,0,0,1,0.0,2.0,2.5,4.0,282.97367425105136,25.0,4.0,3.692744729384773,-0.8124038404625421,0,0.8124038404625421
2025-04-09,Assam,Goalpara,783130,2,0,1,3,-88.88888888888889,10.666666666666666,7.833333333333333,6.166666666666667,520.5090595464778,48.648648648648646,6.166666666666667,6.82020172100351,-0.4643068924068026,0,0.4643068924068026
2025-01-11,Odisha,Sundergarh,770035,1,0,0,1,0.0,1.0,1.0,1.4166666666666667,20.412414523192798,70.58823529411764,1.4166666666666667,0.6685579234215168,-0.6232319625115923,0,0.6232319625115923
2025-02-09,Andhra Pradesh,Palnadu,522437,1,0,0,1,-50.0,1.3333333333333333,1.5,1.25,101.3336988297502,80.0,1.25,0.6215815605080611,-0.4021998332699218,0,0.4021998332699218
,West Bengal,Purba Medinipur,721656,4,0,0,4,-33.333333333333336,6.666666666666667,6.166666666666667,5.666666666666667,184.74389531576915,70.58823529411764,5.666666666666667,2.806917861068948,-0.5937710859953547,0,0.5937710859953547
2025-07-11,Madhya Pradesh,Ujjain,456331,15,0,0,15,650.0,9.333333333333334,10.666666666666666,9.583333333333334,283.59534334956254,156.52173913043475,9.583333333333334,8.039203186808253,0.673781535408263,0,0.673781535408263
,Bihar,Saran,841417,1,6,0,7,16.666666666666675,7.0,7.0,6.333333333333333,143.82581327003933,110.5263157894737,6.333333333333333,3.200378765461149,0.2083086770420455,0,0.2083086770420455
,Andhra Pradesh,Krishna,521001,6,2,0,8,33.33333333333333,5.666666666666667,4.333333333333333,3.9166666666666665,128.71336228080432,204.2553191489362,3.9166666666666665,2.6784776318353685,1.524497828468076,0,1.524497828468076
,Uttar Pradesh,Fatehpur,212622,3,0,0,3,-72.72727272727273,6.666666666666667,10.0,7.0,169.26625600925937,42.85714285714285,7.0,6.928203230273508,-0.5773502691897926,0,0.5773502691897926
,Uttar Pradesh,Bijnor,246762,23,0,0,23,187.5,16.0,13.666666666666666,10.75,95.0676849475107,213.953488372093,10.75,6.49650255557051,1.8856299824735816,0,1.8856299824735816
,Rajasthan,Baran,325218,6,0,0,6,-40.0,6.666666666666667,8.333333333333334,8.0,102.65209573546004,75.0,8.0,4.04519917477845,-0.4944132324731667,0,0.4944132324731667
,Meghalaya,Ri Bhoi,793105,1,5,20,26,225.0,16.333333333333332,14.666666666666666,10.0,568.6310572677991,260.0,10.0,9.704731741877444,1.6486802959176587,0,1.6486802959176587
2025-06-11,Karnataka,Bellary,583124,4,0,0,4,100.0,2.333333333333333,2.833333333333333,2.4166666666666665,194.68992440973096,165.51724137931038,2.4166666666666665,1.621353717973937,0.9765502220649828,0,0.9765502220649828
,Odisha,Baudh,762018,1,1,0,2,100.0,2.0,1.6666666666666667,1.9166666666666667,65.33390022429792,104.34782608695652,1.9166666666666667,1.4433756729740643,0.0577350269189625,0,0.0577350269189625
2025-10-11,Odisha,Mayurbhanj,757048,7,1,0,8,166.66666666666666,4.0,2.833333333333333,2.25,101.33369882975072,355.55555555555554,2.25,1.9128750375000727,3.0059464875001174,1,3.0059464875001174
2025-02-11,Jammu and Kashmir,Rajouri,185212,4,0,0,4,-50.0,5.0,5.5,5.25,262.43179295992365,76.19047619047619,5.25,4.02548698352702,-0.3105214363169508,0,0.3105214363169508
2025-11-11,Maharashtra,Ahmadnagar,413716,3,0,0,3,200.0,1.6666666666666667,1.3333333333333333,2.083333333333333,81.64965809277216,144.0,2.083333333333333,2.609713789020928,0.3512518003020428,0,0.3512518003020428
2025-04-09,Andhra Pradesh,Guntur,522001,3,0,0,3,50.0,2.0,3.5,2.5,80.43893218274107,120.0,2.5,2.276360731917985,0.2196488425534896,0,0.2196488425534896
,Uttar Pradesh,Budaun,243630,17,2,0,19,72.72727272727273,13.0,16.0,22.75,260.60875532611504,83.51648351648352,22.75,23.93219588754848,-0.1566926836810266,0,0.1566926836810266
